"","reviewid","label","genre","title","artist","score","best_new_music","pub_month","pub_year","genre_occurrences","label_count"
"2437",10806,"modular","electronic","guns babes lemonade","muscles",8.3,0,11,2007,4221,38
"2438",10804,"astralwerks","electronic","15 again","cassius",7.2,0,11,2007,4221,195
"2439",10811,"flameshovel","electronic","fresh rot","mannequin men",7.1,0,11,2007,4221,21
"2440",10807,"interscope","electronic","make sure they see my face","kenna",6.4,0,11,2007,4221,174
"2441",10807,"star trak","electronic","make sure they see my face","kenna",6.4,0,11,2007,4221,11
"2442",10787,"plant music","electronic","couples therapy ep","the glass",5.3,0,11,2007,4221,4
"2443",10754,"domino","electronic","smoke","white williams",8.3,0,11,2007,4221,284
"2444",10754,"tigerbeat6","electronic","smoke","white williams",8.3,0,11,2007,4221,36
"2445",10798,"columbia","electronic","i created disco","calvin harris",3.7,0,11,2007,4221,242
"2446",10798,"almost gold","electronic","i created disco","calvin harris",3.7,0,11,2007,4221,14
"2447",10843,"different","electronic","v live","vitalic",3,0,10,2007,4221,5
"2448",10830,"ato","electronic","oblivion with bells","underworld",6,0,10,2007,4221,55
"2449",10795,"atlantic","electronic","once upon a time in the west","hard-fi",4.2,0,10,2007,4221,153
"2450",10795,"necessary","electronic","once upon a time in the west","hard-fi",4.2,0,10,2007,4221,2
"2451",10805,"we are free","electronic","all hour cymbals","yeasayer",7.8,0,10,2007,4221,10
"2452",10773,"peek-a-boo","electronic","hello, avalanche","the octopus project",7.5,0,10,2007,4221,12
"2453",10816,"parlophone","electronic","shotters nation","babyshambles",4,0,10,2007,4221,60
"2454",11622,"warp","electronic","preparations","prefuse 73",5.3,0,10,2007,4221,239
"2455",10716,"joe gibbs","electronic","two sevens clash: the 30th anniversary edition","culture",9,0,10,2007,4221,2
"2456",10761,"columbia","electronic","oracular spectacular","mgmt",6.8,0,10,2007,4221,242
"2457",10668,"sincerely yours","electronic","a new chance","the tough alliance",8.6,1,10,2007,4221,18
"2458",10668,"summer lovers unlimited","electronic","a new chance","the tough alliance",8.6,1,10,2007,4221,1
"2459",10751,"dare to care","electronic","total magique","we are wolves",7.3,0,10,2007,4221,5
"2460",10782,"audiomatique","electronic","the trentemller chronicles","trentemller",5.9,0,10,2007,4221,2
"2461",10713,"unknown","electronic","paris-berlin","stereo total",8,0,10,2007,4221,12
"2462",10765,"mute","electronic","digital shades vol. 1","m83",7,0,10,2007,4221,240
"2463",10720,"in the red","electronic","the sultanic verses","mark sultan",7.5,0,10,2007,4221,81
"2464",10763,"italians do it better","electronic","night drive","chromatics",8.3,1,10,2007,4221,14
"2465",11910,"fabric","electronic","a bunch of stuff ep","lcd soundsystem",7.1,0,10,2007,4221,47
"2466",10727,"thrill jockey","electronic","good arrows","tunng",5.9,0,10,2007,4221,320
"2467",10743,"self-released","electronic","wizard of ahhhs ep","black kids",8.4,1,10,2007,4221,475
"2468",10739,"kompakt","electronic","save the world","supermayer",6.4,0,10,2007,4221,83
"2469",10707,"nettwerk","electronic","virgo blaktro and the movie disco","felix da housecat",5.4,0,10,2007,4221,42
"2470",10714,"too pure","electronic","la vie d'artiste ost","tim gane, sean o'hagan",5.4,0,10,2007,4221,40
"2471",10655,"yep roc","electronic","going way out with heavy trash","heavy trash",7.2,0,9,2007,4221,87
"2472",10688,"fabric","electronic","fabric 36","ricardo villalobos",8.7,0,9,2007,4221,47
"2473",10624,"make mine","electronic","hstluft","library tapes",7.4,0,9,2007,4221,4
"2474",10704,"fat cat","electronic","go go smear the poison ivy","mm",5.7,0,9,2007,4221,109
"2475",10639,"palm pictures","electronic","you're gonna miss me ost","roky erickson",7.4,0,9,2007,4221,3
"2476",11909,"fabric","electronic","piece work","ewan pearson",8.2,0,9,2007,4221,47
"2477",10675,"bpitch control","electronic","happy birthday!","modeselektor",7.4,0,9,2007,4221,20
"2478",10623,"die stadt","electronic","allure ep","fovea hex",7.8,0,9,2007,4221,3
"2479",10623,"janet","electronic","allure ep","fovea hex",7.8,0,9,2007,4221,3
"2480",10612,"editions mego","electronic","solo","tujiko noriko",7.7,0,9,2007,4221,51
"2481",10665,"warner bros.","electronic","happiness ltd.","hot hot heat",5,0,9,2007,4221,197
"2482",10637,"astralwerks","electronic","bring on the comets","vhs or beta",4.6,0,9,2007,4221,195
"2483",10585,"elixia","electronic","have mercy","the mooney suzuki",3.4,0,9,2007,4221,2
"2484",10613,"fabric","electronic","fabric 34","ellen allien",7.9,0,8,2007,4221,47
"2485",10574,"editions mego","electronic","gauntlet","kevin drumm",5.4,0,8,2007,4221,51
"2486",10601,"dfa","electronic","prinzhorn dance school","prinzhorn dance school",8.2,0,8,2007,4221,89
"2487",10562,"kitchenware","electronic","steve mcqueen [legacy edition]","prefab sprout",8.6,0,8,2007,4221,4
"2488",10546,"kranky","electronic","future rock","strategy",7.4,0,8,2007,4221,170
"2489",10547,"cass","electronic","howl on the haunted beat you ride","the go",6.8,0,8,2007,4221,2
"2490",10529,"deltasonic","electronic","roots & echoes","the coral",5.2,0,8,2007,4221,9
"2491",10529,"red ink","electronic","roots & echoes","the coral",5.2,0,8,2007,4221,13
"2492",10543,"important","electronic","part-monster","piano magic",6.2,0,8,2007,4221,57
"2493",10524,"ecstatic peace","electronic","turbo fruits","turbo fruits",6.3,0,8,2007,4221,39
"2494",10537,"tk","electronic","late night tales","lindstrm",6.2,0,8,2007,4221,1
"2495",10507,"mill pond","electronic","the thieves of kailua","jason holstrom",6.5,0,8,2007,4221,2
"2496",10518,"arts & crafts","electronic","in our bedroom after the war","stars",7.4,0,8,2007,4221,70
"2497",11906,"emd.pl","electronic","animality","daniel menche",5.1,0,8,2007,4221,3
"2498",10526,"carpark","electronic","going places","montag",6.8,0,8,2007,4221,67
"2499",10515,"bpitch control","electronic","walls","apparat",8.1,0,8,2007,4221,20
"2500",10487,"mobilee","electronic","back up vol. 01","sebo k",7.9,0,8,2007,4221,1
"2501",10482,"island","electronic","an electric storm","white noise",8.6,0,8,2007,4221,94
"2502",10474,"ancient almanac","electronic","high places ep","high places",8.2,0,8,2007,4221,3
"2503",10478,"monika","electronic","i put a record on","gudrun gut",7.4,0,8,2007,4221,10
"2504",10485,"om","electronic","underground communication","bassnectar",2.8,0,8,2007,4221,3
"2505",10470,"metropolis","electronic","heartland","client",6,0,7,2007,4221,9
"2506",10451,"gigantic","electronic","forts","the boggs",7.1,0,7,2007,4221,11
"2507",10471,"modular","electronic","fantastic playroom","new young pony club",8.2,0,7,2007,4221,38
"2508",10463,"surrender all","electronic","war stories","unkle",4.5,0,7,2007,4221,8
"2509",10431,"vice","electronic","fancy footwork","chromeo",7.9,0,7,2007,4221,61
"2510",10420,"mosz","electronic","all the birds were anarchists","september collective",8,0,7,2007,4221,3
"2511",10434,"morr","electronic","aelita","tied & tickled trio",5.2,0,7,2007,4221,56
"2512",10439,"mute","electronic","silent shout deluxe edition","the knife",8,0,7,2007,4221,240
"2513",10352,"fader","electronic","an end has a start","editors",4.9,0,7,2007,4221,11
"2514",10421,"jdub","electronic","nu-med","balkan beat box",7.4,0,7,2007,4221,6
"2515",10429,"sincerely yours","electronic","new waves ep","the tough alliance",8,0,7,2007,4221,18
"2516",10411,"dial","electronic","efdemin","efdemin",7.6,0,7,2007,4221,10
"2517",10410,"astralwerks","electronic","idealism","digitalism",5.2,0,7,2007,4221,195
"2518",10406,"domino","electronic","goodbye","ulrich schnauss",5.4,0,7,2007,4221,284
"2519",10407,"lex","electronic","sacchrilege ep","boom bip",7.2,0,7,2007,4221,39
"2520",10392,"playlouderrecordings","electronic","burn your own church","black strobe",3.4,0,7,2007,4221,2
"2521",10008,"paper bag","electronic","lose all time","you say party",6.8,0,7,2007,4221,73
"2522",10378,"hazelwood","electronic","what is?!","king khan",7.9,0,7,2007,4221,2
"2523",10381,"rune grammofon","electronic","amateur","alog",5.9,0,7,2007,4221,44
"2524",10369,"astralwerks","electronic","we are the night","the chemical brothers",3.8,0,7,2007,4221,195
"2525",10377,"alive","electronic","radio moscow","radio moscow",4,0,7,2007,4221,4
"2526",10375,"virgin","electronic","dylanesque","bryan ferry",1.9,0,6,2007,4221,149
"2527",10366,"morr","electronic","spider smile","tarwater",5.8,0,6,2007,4221,56
"2528",10332,"bloodshot","electronic","tied & true","the detroit cobras",7.6,0,6,2007,4221,29
"2529",10355,"geffen","electronic","colour it in","the maccabees",4.1,0,6,2007,4221,68
"2530",10355,"fiction","electronic","colour it in","the maccabees",4.1,0,6,2007,4221,24
"2531",10338,"kompakt","electronic","honigpumpe","thomas fehlmann",8.6,0,6,2007,4221,83
"2532",10341,"xeric","electronic","we are all hopeful farmers, we are all scared rabbits","badgerlore",6.7,0,6,2007,4221,6
"2533",10358,"kranky","electronic","cue","andrew pekler",7.1,0,6,2007,4221,170
"2534",10345,"interscope","electronic","attack decay sustain release","simian mobile disco",8.4,0,6,2007,4221,174
"2535",10345,"wichita","electronic","attack decay sustain release","simian mobile disco",8.4,0,6,2007,4221,47
"2536",10334,"ninja tune","electronic","ma fleur","the cinematic orchestra",6.4,0,6,2007,4221,132
"2537",10334,"domino","electronic","ma fleur","the cinematic orchestra",6.4,0,6,2007,4221,284
"2538",10336,"downtown","electronic","it's a bit complicated","art brut",7.4,0,6,2007,4221,53
"2539",10349,"temporary residence","electronic","the sun","fridge",5,0,6,2007,4221,121
"2540",10324,"on u sound","electronic","learning to cope with cowardice","mark stewart",7,0,6,2007,4221,2
"2541",10273,"dial","electronic","this bliss","pantha du prince",7.7,0,6,2007,4221,10
"2542",10306,"temporary residence","electronic","sketchi","cex",7,0,6,2007,4221,121
"2543",10321,"vice","electronic","","justice",8.4,1,6,2007,4221,61
"2544",10321,"because","electronic","","justice",8.4,1,6,2007,4221,13
"2545",10321,"ed banger","electronic","","justice",8.4,1,6,2007,4221,10
"2546",10291,"mute","electronic","we can create","maps",6.6,0,6,2007,4221,240
"2547",10290,"domino","electronic","funf","clinic",6.1,0,6,2007,4221,284
"2548",10269,"morr","electronic","kajak","benni hemm hemm",6.1,0,6,2007,4221,56
"2549",10289,"ghostly","electronic","asa breed","matthew dear",7.9,0,6,2007,4221,84
"2550",10286,"say hey","electronic","fort nightly","white rabbits",8.1,0,6,2007,4221,4
"2551",10279,"domino","electronic","tromatic reflexxions","von sdenfed",7,0,5,2007,4221,284
"2552",10263,"island","electronic","the sun and the moon","the bravery",1.8,0,5,2007,4221,94
"2553",10252,"sub pop","electronic","plague park","handsome furs",7.2,0,5,2007,4221,337
"2554",10181,"too pure","electronic","no shouts, no calls","electrelane",7.8,0,5,2007,4221,40
"2555",10173,"record makers","electronic","1986 ep","kavinsky",4,0,5,2007,4221,11
"2556",10250,"!k7","electronic","dj kicks","hot chip",8,0,5,2007,4221,85
"2557",10246,"graveface","electronic","dandelion gum","black moth super rainbow",7.8,0,5,2007,4221,17
"2558",10240,"arts & crafts","electronic","do you trust your friends?","stars",1.8,0,5,2007,4221,70
"2559",10230,"stattmusik","electronic","rumpelzirkus","kalabrese",8.4,0,5,2007,4221,1
"2560",10209,"huume","electronic","whistleblower","vladislav delay",7.1,0,5,2007,4221,7
"2561",10088,"hefty","electronic","remixes compiled","telefon tel aviv",6.6,0,5,2007,4221,14
"2562",10201,"anti-","electronic","golden pollen","savath y savalas",6.4,0,5,2007,4221,115
"2563",10207,"carpark","electronic","spiderman of the rings","dan deacon",8.7,1,5,2007,4221,67
"2564",10198,"obey","electronic","dirty south dance","a-trak",7.9,0,5,2007,4221,3
"2565",10177,"virgin","electronic","lp1","plastiscines",7,0,5,2007,4221,149
"2566",10204,"atlantic","electronic","volta","bjrk",5.8,0,5,2007,4221,153
"2567",10204,"elektra","electronic","volta","bjrk",5.8,0,5,2007,4221,59
"2568",10204,"one little indian","electronic","volta","bjrk",5.8,0,5,2007,4221,31
"2569",9993,"too pure","electronic","quique: redux edition","seefeel",8.4,0,5,2007,4221,40
"2570",10146,"rca","electronic","baby 81","black rebel motorcycle club",4.5,0,5,2007,4221,107
"2571",10155,"kranky","electronic","blood is clean","valet",7.2,0,5,2007,4221,170
"2572",10153,"paw tracks","electronic","pullhair rubeye","avey tare, kra brekkan",1,0,4,2007,4221,46
"2573",10138,"endless flight","electronic","walkabout","optimo",7.9,0,4,2007,4221,4
"2574",10124,"sub pop","electronic","dumb luck","dntel",6.8,0,4,2007,4221,337
"2575",10154,"marriage","electronic","i believe in you, your magic is real","yacht",6.8,0,4,2007,4221,12
"2576",10120,"warp","electronic","eyes set against the sun","mira calix",7.2,0,4,2007,4221,239
"2577",10132,"fierce panda","electronic","kingdom of fear","shitdisco",5.7,0,4,2007,4221,6
"2578",10118,"anticon","electronic","collected remixes","alias",5.5,0,4,2007,4221,93
"2579",10112,"v2","electronic","ten new messages","the rakes",5.9,0,4,2007,4221,109
"2580",10105,"interscope","electronic","costello music","the fratellis",5.5,0,4,2007,4221,174
"2581",10105,"cherrytree","electronic","costello music","the fratellis",5.5,0,4,2007,4221,16
"2582",10133,"geffen","electronic","myths of the near future","klaxons",7.5,0,4,2007,4221,68
"2583",10133,"polydor","electronic","myths of the near future","klaxons",7.5,0,4,2007,4221,58
"2584",10133,"modular","electronic","myths of the near future","klaxons",7.5,0,4,2007,4221,38
"2585",10126,"mute","electronic","part two: the endless not","throbbing gristle",8.5,0,4,2007,4221,240
"2586",10107,"motown","electronic","what's the time, mr. wolf?","noisettes",5.7,0,4,2007,4221,14
"2587",10107,"vertigo","electronic","what's the time, mr. wolf?","noisettes",5.7,0,4,2007,4221,5
"2588",10115,"fat cat","electronic","mice parade","mice parade",6.3,0,4,2007,4221,109
"2589",10103,"island","electronic","life in cartoon motion","mika",1.5,0,4,2007,4221,94
"2590",10103,"universal","electronic","life in cartoon motion","mika",1.5,0,4,2007,4221,117
"2591",10084,"everloving","electronic","sensuous","cornelius",7.8,0,4,2007,4221,6
"2592",10090,"morr","electronic","ghost","radical face",5,0,4,2007,4221,56
"2593",10081,"thrill jockey","electronic","king for a day","bobby conn",6.5,0,4,2007,4221,320
"2594",10108,"domino","electronic","dead horse ep","junior boys",8,0,4,2007,4221,284
"2595",10077,"thrill jockey","electronic","why bother?","adult.",6.9,0,4,2007,4221,320
"2596",10059,"anti-","electronic","grinderman","grinderman",7.7,0,4,2007,4221,115
"2597",10078,"traum schallplatten","electronic","heimische gefilde","dominik eulberg",7.2,0,4,2007,4221,3
"2598",10071,"!k7","electronic","score","matthew herbert",6.7,0,4,2007,4221,85
"2599",10068,"warp","electronic","our earthly pleasures","maximo park",6.3,0,4,2007,4221,239
"2600",10054,"arts & crafts","electronic","young galaxy","young galaxy",6.3,0,4,2007,4221,70
"2601",10064,"kranky","electronic","and their refinement of the decline","stars of the lid",8.6,0,4,2007,4221,170
"2602",10038,"soma","electronic","book of dogma","the black dog",7.6,0,3,2007,4221,3
"2603",10022,"kompakt","electronic","from here we go sublime","the field",9,1,3,2007,4221,83
"2604",10025,"paw tracks","electronic","person pitch","panda bear",9.4,1,3,2007,4221,46
"2605",9997,"alien8","electronic","touched","nadja",7.9,0,3,2007,4221,55
"2606",10018,"touch and go","electronic","living with the living","ted leo and the pharmacists",7.5,0,3,2007,4221,109
"2607",10017,"emi","electronic","sound of silver","lcd soundsystem",9.2,1,3,2007,4221,107
"2608",10017,"dfa","electronic","sound of silver","lcd soundsystem",9.2,1,3,2007,4221,89
"2609",9995,"virgin","electronic","the weirdness","the stooges",1,0,3,2007,4221,149
"2610",10009,"domino","electronic","tongues","kieran hebden",4.2,0,3,2007,4221,284
"2611",9989,"ache","electronic","plays","secret mommy",7.3,0,3,2007,4221,2
"2612",10000,"~scape","electronic","steingarten","pole",8.5,0,3,2007,4221,10
"2613",9983,"type","electronic","knive","svarte greiner",7.9,0,3,2007,4221,21
"2614",9999,"fat cat","electronic","the peel session ep","mm",6.1,0,3,2007,4221,109
"2615",9966,"xl","electronic","the third hand","rjd2",3.7,0,3,2007,4221,134
"2616",9971,"dangerbird","electronic","this too will pass","the one am radio",7.7,0,3,2007,4221,28
"2617",9965,"loog","electronic","the magic position","patrick wolf",8.3,1,3,2007,4221,4
"2618",9975,"astralwerks","electronic","pocket symphony","air",6.6,0,3,2007,4221,195
"2619",9924,"columbia","electronic","hats off to the buskers","the view",6.2,0,3,2007,4221,242
"2620",9924,"sony","electronic","hats off to the buskers","the view",6.2,0,3,2007,4221,72
"2621",9924,"bmg","electronic","hats off to the buskers","the view",6.2,0,3,2007,4221,29
"2622",9941,"moshi moshi","electronic","the bird of music","au revoir simone",5.9,0,3,2007,4221,34
"2623",9941,"our secret","electronic","the bird of music","au revoir simone",5.9,0,3,2007,4221,4
"2624",9952,"brushfire","electronic","brand new by tomorrow","money mark",6.2,0,3,2007,4221,11
"2625",9945,"ninja tune","electronic","the foley room","amon tobin",8.1,0,3,2007,4221,132
"2626",9943,"bpitch control","electronic","happy in grey","damero",6.8,0,3,2007,4221,20
"2627",9960,"5rc","electronic","summary","barr",5.1,0,3,2007,4221,65
"2628",9925,"aesthetics","electronic","heavy international","the eternals",7.9,0,3,2007,4221,10
"2629",9949,"universal","electronic","yours truly, angry mob","kaiser chiefs",5,0,3,2007,4221,117
"2630",9929,"kompakt","electronic","chromophobia","gui boratto",8.3,0,2,2007,4221,83
"2631",9904,"max ernst","electronic","klick revolution","thomas brinkmann",7.8,0,2,2007,4221,4
"2632",9903,"melodic","electronic","dip","l. pierre",5.9,0,2,2007,4221,16
"2633",9926,"temporary residence","electronic","copia","eluvium",7.7,0,2,2007,4221,121
"2634",9889,"team love","electronic","along the quai","the berg sans nipple",7.1,0,2,2007,4221,36
"2635",9898,"information","electronic","yearbook 1","studio",8.3,0,2,2007,4221,5
"2636",9868,"blue note","electronic","the bird and the bee","the bird and the bee",6,0,2,2007,4221,30
"2637",9854,"audio dregs","electronic","monolith","o.lamm",7.1,0,2,2007,4221,6
"2638",9866,"mercury","electronic","the projected passion revue","dexys midnight runners",8,0,2,2007,4221,25
"2639",9866,"universal","electronic","the projected passion revue","dexys midnight runners",8,0,2,2007,4221,117
"2640",9848,"sonig","electronic","some beans & an octopus","vert",3.1,0,2,2007,4221,15
"2641",9836,"modular","electronic","new young pony club ep","new young pony club",7.7,0,2,2007,4221,38
"2642",9809,"catskills","electronic","ghost is not real","husky rescue",6.9,0,1,2007,4221,1
"2643",9819,"muskel","electronic","dance and walk","no bra",6.8,0,1,2007,4221,1
"2644",9797,"darla","electronic","raising your voicetrying to stop an echo","hammock",7.6,0,1,2007,4221,50
"2645",9816,"playhouse","electronic","fizheuer zieheuer","ricardo villalobos",8.2,0,1,2007,4221,6
"2646",9815,"thrill jockey","electronic","rites of uncovering","arbouretum",7.6,0,1,2007,4221,320
"2647",9766,"type","electronic","eingya","helios",5.6,0,1,2007,4221,21
"2648",9774,"anticon","electronic","we know about the need","bracken",7.4,0,1,2007,4221,93
"2649",9764,"die schachtel","electronic","azioni","gruppo di improvvisazione nuova consonanza",8.1,0,1,2007,4221,5
"2650",9765,"scarlet shame","electronic","harpooner","paul brill",6.6,0,1,2007,4221,4
"2651",9771,"rough trade","electronic","someone to drive you home","the long blondes",8.2,0,1,2007,4221,145
"2652",9757,"phono","electronic","100 lbs","matthew herbert",8.1,0,1,2007,4221,1
"2653",9754,"ryko","electronic","ecdysis","miho hatori",7.1,0,1,2007,4221,41
"2654",9740,"plug research","electronic","1983","flying lotus",5.8,0,1,2007,4221,38
"2655",9751,"paper bag","electronic","disco romance","sally shapiro",8.5,1,1,2007,4221,73
"2656",9751,"diskokaine","electronic","disco romance","sally shapiro",8.5,1,1,2007,4221,2
"2657",9743,"staubgold","electronic","dformation professionnelle","paul wirkus",7.9,0,1,2007,4221,28
"2658",9736,"audio dregs","electronic","plays pajama pop pour vous","lullatone",7.7,0,1,2007,4221,6
"2659",9733,"soundsister","electronic","you are the pride of your street ep","seekers who are lovers",8.2,0,1,2007,4221,1
"2660",9648,"anti-","electronic","i stand alone","ramblin' jack elliott",8,0,1,2007,4221,115
"2661",9714,"last gang","electronic","sexor","tiga",6.2,0,12,2006,4221,24
"2662",11892,"polydor","electronic","the sound of girls aloud","girls aloud",8.5,0,12,2006,4221,58
"2663",9708,"parlophone","electronic","the blinding ep","babyshambles",6.1,0,12,2006,4221,60
"2664",9684,"tofu","electronic","now is the time!","polysics",7,0,12,2006,4221,4
"2665",9676,"city slang","electronic","skoda mluvit","schneider tm",7.4,0,12,2006,4221,42
"2666",9651,"tomlab","electronic","sangue puro","les georges leningrad",7,0,12,2006,4221,45
"2667",9678,"","electronic","latenighttales","air",7.8,0,12,2006,4221,NA
"2668",11891,"mute","electronic","the knife","the knife",6.3,0,12,2006,4221,240
"2669",9629,"western vinyl","electronic","robot","robert lippok",4.9,0,12,2006,4221,52
"2670",9670,"playhouse","electronic","songs for the gentle","my my",8.3,0,12,2006,4221,6
"2671",9681,"mute","electronic","the best of vol. 1","depeche mode",8.2,0,11,2006,4221,240
"2672",9635,"nrmls wlcm rcrds","electronic","not saying/just saying","shout out out out out",5.7,0,11,2006,4221,2
"2673",11890,"nfi","electronic","stowaway","pattern is movement",7,0,11,2006,4221,6
"2674",9632,"fat cat","electronic","ensemble","ensemble",5.7,0,11,2006,4221,109
"2675",9626,"polyvinyl","electronic","illuminated manuscript","cale parks",4.7,0,11,2006,4221,135
"2676",9628,"kranky","electronic","prcis","benot pioulard",6,0,11,2006,4221,170
"2677",9614,"thrill jockey","electronic","mound magnet","lithops",7.2,0,11,2006,4221,320
"2678",9606,"smalltown supersound","electronic","telescope mind","tussle",7.1,0,11,2006,4221,60
"2679",9592,"dim mak","electronic","the light at the end of the tunnel is a train","whitey",5.2,0,11,2006,4221,41
"2680",9595,"acuarela","electronic","our worn shadow","manyfingers",7.8,0,11,2006,4221,22
"2681",9609,"kompakt","electronic","immer 2","michael mayer",7.6,0,11,2006,4221,83
"2682",9588,"metropolis","electronic","switzerland","electric six",4.9,0,11,2006,4221,9
"2683",9562,"huume","electronic","paper tigers","luomo",8.2,0,11,2006,4221,7
"2684",9584,"v2","electronic","go: the very best of moby","moby",6.9,0,11,2006,4221,109
"2685",9581,"dirtnap","electronic","shattered","the exploding hearts",8.5,0,11,2006,4221,13
"2686",9542,"ed banger","electronic","lucky boy","dj mehdi",6.9,0,11,2006,4221,10
"2687",9582,"def jam","electronic","public warning!","lady sovereign",6.4,0,11,2006,4221,119
"2688",9574,"warp","electronic","hello everything","squarepusher",7.5,0,11,2006,4221,239
"2689",9560,"frenchkiss","electronic","make history","thunderbirds are now!",7.4,0,11,2006,4221,64
"2690",9555,"ghostly","electronic","surf boundaries","christopher willits",6.5,0,11,2006,4221,84
"2691",9572,"stolen transmission","electronic","we are the horrors ep","the horrors",6.6,0,10,2006,4221,3
"2692",9543,"melodic","electronic","nebulae","outputmessage",6.3,0,10,2006,4221,16
"2693",9530,"crucial blast","electronic","tribulation","skullflower",7.2,0,10,2006,4221,5
"2694",9557,"warp","electronic","body riddle","clark",8.5,0,10,2006,4221,239
"2695",9532,"tomlab","electronic","white hats","niobe",5.6,0,10,2006,4221,45
"2696",9554,"xl","electronic","the world is gone","various production",8.5,0,10,2006,4221,134
"2697",9559,"feedelity","electronic","it's a feedelity affair","lindstrm",8.4,1,10,2006,4221,2
"2698",9524,"vice","electronic","waters of nazareth","justice",5.7,0,10,2006,4221,61
"2699",9490,"transgressive","electronic","voices of animals and men","young knives",7.3,0,10,2006,4221,19
"2700",9539,"itunes","electronic","45:33","lcd soundsystem",8,0,10,2006,4221,11
"2701",9508,"anticon","electronic","the lost take","dosh",7.7,0,10,2006,4221,93
"2702",9534,"domino","electronic","visitations","clinic",7,0,10,2006,4221,284
"2703",9533,"downtown","electronic","robbers and cowards","cold war kids",5,0,10,2006,4221,53
"2704",9518,"v2","electronic","writer's block","peter bjorn and john",8.5,1,10,2006,4221,109
"2705",9518,"wichita","electronic","writer's block","peter bjorn and john",8.5,1,10,2006,4221,47
"2706",9529,"mute","electronic","we are glitter","goldfrapp",7.2,0,10,2006,4221,240
"2707",9513,"modular","electronic","xan valleys ep","klaxons",7.7,0,10,2006,4221,38
"2708",9498,"astralwerks","electronic","darkel","darkel",4.7,0,10,2006,4221,195
"2709",9454,"self-released","electronic","the maximum black ep","the mooney suzuki",7.6,0,10,2006,4221,475
"2710",9500,"poker flat","electronic","the last resort","trentemller",7.2,0,10,2006,4221,3
"2711",9487,"capitol","electronic","popart: the hits","pet shop boys",8.1,0,10,2006,4221,150
"2712",9468,"rune grammofon","electronic","melody mountain ","susanna and the magical orchestra",7.4,0,10,2006,4221,44
"2713",9456,"burial","electronic","see mi yah remixes","rhythm & sound",7.7,0,10,2006,4221,1
"2714",9464,"elektra","electronic","shine on","jet",0,0,10,2006,4221,59
"2715",9380,"acute","electronic","1980-82 collected","ike yard",7.3,0,9,2006,4221,15
"2716",9450,"domino","electronic","remixes","four tet",6.8,0,9,2006,4221,284
"2717",7069,"emperor norton","electronic","el gran baile","seor coconut",8.3,0,9,2006,4221,38
"2718",9444,"polydor","electronic","ta-dah!","scissor sisters",7.3,0,9,2006,4221,58
"2719",9444,"universal motown","electronic","ta-dah!","scissor sisters",7.3,0,9,2006,4221,14
"2720",9439,"memphis industries","electronic","arts & crafts","the black neon",6.2,0,9,2006,4221,35
"2721",9440,"ztt","electronic","and what have you done with my body god?","art of noise",7.4,0,9,2006,4221,8
"2722",9423,"sub pop","electronic","into the blue again","the album leaf",6.8,0,9,2006,4221,337
"2723",9436,"universal","electronic","the outsider","dj shadow",5.8,0,9,2006,4221,117
"2724",9412,"verve forecast","electronic","talk to la bomb","brazilian girls",7.8,0,9,2006,4221,6
"2725",9387,"dim mak","electronic","violence is golden","scanners",5.7,0,9,2006,4221,41
"2726",9409,"bubbles","electronic","dreams","the whitest boy alive",7.1,0,9,2006,4221,4
"2727",9372,"tirk","electronic","transparent things","fujiya & miyagi",8.3,1,9,2006,4221,2
"2728",9372,"word and sound","electronic","transparent things","fujiya & miyagi",8.3,1,9,2006,4221,2
"2729",9369,"park the van","electronic","dance away the terror","the capitol years",7.8,0,9,2006,4221,12
"2730",9399,"universal","electronic","pieces of the people we love","the rapture",7.8,0,9,2006,4221,117
"2731",9379,"ipecac","electronic","varcharz","mouse on mars",7.1,0,9,2006,4221,96
"2732",9367,"interscope","electronic","gravity won't get you high","the grates",5.9,0,9,2006,4221,174
"2733",9367,"dew process","electronic","gravity won't get you high","the grates",5.9,0,9,2006,4221,2
"2734",9367,"cherrytree","electronic","gravity won't get you high","the grates",5.9,0,9,2006,4221,16
"2735",9382,"xl","electronic","crazy itch radio","basement jaxx",7.4,0,9,2006,4221,134
"2736",9343,"touch and go","electronic","a million microphones","supersystem",5,0,8,2006,4221,109
"2737",9320,"force tracks","electronic","digital disco 3","unai",7.8,0,8,2006,4221,7
"2738",9344,"unknown","electronic","the future crayon","broadcast",7.5,0,8,2006,4221,12
"2739",9282,"memphis industries","electronic","schmotime","absentee",7.1,0,8,2006,4221,35
"2740",9326,"xl","electronic","classics","ratatat",6,0,8,2006,4221,134
"2741",9297,"paper bag","electronic","a lesson in crime ep","tokyo police club",7.9,0,8,2006,4221,73
"2742",9301,"domino","electronic","so this is goodbye","junior boys",9,1,8,2006,4221,284
"2743",9265,"temporary residence","electronic","when i live by the garden and the sea ep","eluvium",7,0,8,2006,4221,121
"2744",9276,"force tracks","electronic","a love moderne","unai",7.3,0,8,2006,4221,7
"2745",9277,"soma","electronic","dial 0","my robot friend",6.7,0,8,2006,4221,3
"2746",9237,"chicks on speed","electronic","have it all","planningtorock",7.6,0,8,2006,4221,9
"2747",9254,"kanine","electronic","rides the subway ep","professor murder",8.3,0,8,2006,4221,49
"2748",9246,"ubiquity","electronic","an announcement to answer","quantic",7.6,0,8,2006,4221,17
"2749",9251,"die stadt","electronic","huge ep","fovea hex",7.4,0,8,2006,4221,3
